# 847 Layer-(c) reference-reachability — per-reference. MEASURE not verdict. INPUT for ai-01 synthesis. GATED jsboige ratification. 0 prod CSV.
"# bucket in {wikipedia-stable, archive-repointed, dictionary-known, alive, dead, unknown, unparseable}. WMF/archive/dictionary = deterministic allowlist; long-tail = read-only HEAD probe."
pk,lang,host,url,bucket
471,en,en.wikisource.org,https://en.wikisource.org/wiki/The_Art_of_Being_Right#Turn_The_Tables,wikipedia-stable
472,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Stress_chez_l%27humain,wikipedia-stable
472,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Psychological_stress,wikipedia-stable
473,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Compliance_gaining#Dump_and_chase_.28DAC.29,wikipedia-stable
474,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nagging,wikipedia-stable
475,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gish_gallop,wikipedia-stable
475,en,rationalwiki.org,https://rationalwiki.org/wiki/Gish_Gallop,dead
476,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Spreading_(debate),wikipedia-stable
477,en,rationalwiki.org,http://rationalwiki.org/wiki/On_the_spot_fallacy,dead
478,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Lavage_de_cerveau,wikipedia-stable
478,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Brainwashing,wikipedia-stable
478,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Lavagem%20cerebral,wikipedia-stable
478,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%BA%D8%B3%D9%8A%D9%84%20%D8%AF%D9%85%D8%A7%D8%BA,wikipedia-stable
478,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Lavado%20de%20cerebro,wikipedia-stable
478,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%B4%97%E8%85%A6,wikipedia-stable
478,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B4%D8%B3%D8%AA%D8%B4%D9%88%DB%8C%20%D9%85%D8%BA%D8%B2%DB%8C,wikipedia-stable
479,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Harc%C3%A8lement,wikipedia-stable
479,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Harassment,wikipedia-stable
480,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Sealioning,wikipedia-stable
480,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sealioning,wikipedia-stable
481,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Harc%C3%A8lement_sexuel,wikipedia-stable
481,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sexual_bullying,wikipedia-stable
482,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Slut-shaming,wikipedia-stable
482,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Slut-shaming,wikipedia-stable
483,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Harc%C3%A8lement_homophobe_et_transphobe,wikipedia-stable
484,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Stalking,wikipedia-stable
484,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Stalking,wikipedia-stable
485,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Comportement_passif-agressif,wikipedia-stable
485,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Passive-aggressive_behavior,wikipedia-stable
486,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Mutisme_actif,wikipedia-stable
486,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Silent_treatment,wikipedia-stable
487,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Bouderie,wikipedia-stable
487,en,en.wiktionary.org,https://en.wiktionary.org/wiki/sulk,wikipedia-stable
488,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Dumb_insolence,wikipedia-stable
489,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Malicious_compliance,wikipedia-stable
490,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Obstruction_(comportement),wikipedia-stable
490,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Stonewalling,wikipedia-stable
491,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gossip,wikipedia-stable
491,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%BB%D0%B5%D1%82%D0%BD%D0%B8,wikipedia-stable
491,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Fofoca,wikipedia-stable
491,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%86%D9%85%D9%8A%D9%85%D8%A9,wikipedia-stable
491,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Murmuraci%C3%B3n,wikipedia-stable
491,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%85%AB%E5%8D%A6%E6%96%B0%E9%97%BB,wikipedia-stable
491,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B3%D8%AE%D9%86%E2%80%8C%DA%86%DB%8C%D9%86%DB%8C,wikipedia-stable
492,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Auto-victimisation,wikipedia-stable
492,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Playing_the_victim,wikipedia-stable
493,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sadfishing,wikipedia-stable
494,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/D%C3%A9lire_de_pers%C3%A9cution,wikipedia-stable
494,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Persecutory_delusion,wikipedia-stable
495,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Triangulation_(psychology),wikipedia-stable
496,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Minimisation_(psychology),wikipedia-stable
498,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Abusive_power_and_control,wikipedia-stable
499,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Microgestion,wikipedia-stable
499,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Micromanagement,wikipedia-stable
499,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D1%80%D0%BE%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%BC%D0%B5%D0%BD%D1%82,wikipedia-stable
499,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Microger%C3%AAncia,wikipedia-stable
499,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9%20%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9,wikipedia-stable
499,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Microgesti%C3%B3n,wikipedia-stable
499,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%BE%AE%E8%A7%80%E7%AE%A1%E7%90%86,wikipedia-stable
499,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%20%D8%B0%D8%B1%D9%87%E2%80%8C%D8%A8%DB%8C%D9%86%DB%8C,wikipedia-stable
500,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Micromanagement,wikipedia-stable
500,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BA%D1%80%D0%BE%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%BC%D0%B5%D0%BD%D1%82,wikipedia-stable
500,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Microger%C3%AAncia,wikipedia-stable
500,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9%20%D8%AA%D9%81%D8%B5%D9%8A%D9%84%D9%8A%D8%A9,wikipedia-stable
500,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Microgesti%C3%B3n,wikipedia-stable
500,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%BE%AE%E8%A7%80%E7%AE%A1%E7%90%86,wikipedia-stable
500,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%20%D8%B0%D8%B1%D9%87%E2%80%8C%D8%A8%DB%8C%D9%86%DB%8C,wikipedia-stable
501,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Scapegoating,wikipedia-stable
501,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%B6%D8%AD%D9%8A%D8%A9%20%D8%A8%D9%83%D8%A8%D8%B4%20%D9%81%D8%AF%D8%A7%D8%A1,wikipedia-stable
501,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D9%81%D8%B1%D8%A7%D9%81%DA%A9%D9%86%DB%8C%20%D8%AA%D9%82%D8%B5%DB%8C%D8%B1,wikipedia-stable
502,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Isolation_to_facilitate_abuse,wikipedia-stable
503,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Narcissism_in_the_workplace,wikipedia-stable
504,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Setting_up_to_fail,wikipedia-stable
506,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Crab_mentality,wikipedia-stable
507,fr,nospensees.fr,https://nospensees.fr/le-syndrome-d-exposition-elevee-au-travail-une-realite-tres-courante/,alive
507,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Tall_poppy_syndrome,wikipedia-stable
508,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kick_the_cat,wikipedia-stable
509,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kiss_up_kick_down,wikipedia-stable
510,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sycophancy,wikipedia-stable
511,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Communication_non_verbale,wikipedia-stable
511,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nonverbal_influence,wikipedia-stable
512,en,en.wiktionary.org,https://en.wiktionary.org/wiki/paralanguage,wikipedia-stable
513,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Baby_talk#Use_with_non-infants,wikipedia-stable
514,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Paralanguage#Specific_forms_of_paralinguistic_respiration,wikipedia-stable
515,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Paralanguage#The_Throat-Clear,wikipedia-stable
516,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Paralanguage#Sighs,wikipedia-stable
517,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Paralanguage#Gasps,wikipedia-stable
518,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Chronemics,wikipedia-stable
519,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Oculesics,wikipedia-stable
520,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Contact_visuel,wikipedia-stable
520,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Eye_contact,wikipedia-stable
1406,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Kin%C3%A9sique,wikipedia-stable
1406,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kinesics,wikipedia-stable
521,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Expression_faciale,wikipedia-stable
521,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Facial_expression,wikipedia-stable
522,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Micro-expression,wikipedia-stable
522,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Microexpression,wikipedia-stable
523,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Modèle:Palette_Gestuelle,wikipedia-stable
523,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gesture,wikipedia-stable
525,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Clin_d%27oeil,wikipedia-stable
525,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Wink,wikipedia-stable
525,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Piscada,wikipedia-stable
525,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%BA%D9%85%D8%B2%D8%A9%20%D8%A7%D9%84%D8%B9%D9%8A%D9%86,wikipedia-stable
525,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Gui%C3%B1o,wikipedia-stable
525,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%9C%A8%E5%96%AE%E7%9C%BC,wikipedia-stable
525,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%DA%86%D8%B4%D9%85%DA%A9,wikipedia-stable
526,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Wink#Double_wink,wikipedia-stable
527,en,urbandictionary.com,https://www.urbandictionary.com/define.php?term=Chlick,alive
528,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Wink#Both_eyes_(bat/flutter),wikipedia-stable
529,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Baiser,wikipedia-stable
529,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kiss,wikipedia-stable
529,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%86%D0%B5%D0%BB%D1%83%D0%B9,wikipedia-stable
529,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Beijo,wikipedia-stable
529,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D9%82%D8%A8%D9%8A%D9%84,wikipedia-stable
529,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Beso,wikipedia-stable
529,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%A6%AA%E5%90%BB,wikipedia-stable
529,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%A8%D9%88%D8%B3%D9%87,wikipedia-stable
530,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Bisou_esquimau,wikipedia-stable
530,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Eskimo_kiss,wikipedia-stable
531,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Accolade_(geste),wikipedia-stable
532,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Fist_bump,wikipedia-stable
532,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fist_bump,wikipedia-stable
533,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Shaka_(signe),wikipedia-stable
533,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Shaka_sign,wikipedia-stable
534,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Doigts_croisés,wikipedia-stable
534,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Crossed_fingers,wikipedia-stable
536,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Baisemain,wikipedia-stable
536,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hand-kissing,wikipedia-stable
537,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Garde-à-vous,wikipedia-stable
537,en,en.wikipedia.org,https://en.wikipedia.org/wiki/At_attention,wikipedia-stable
538,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Génuflexion,wikipedia-stable
538,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Genuflection,wikipedia-stable
539,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Inclination_(geste),wikipedia-stable
539,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bowing,wikipedia-stable
540,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Kowtow,wikipedia-stable
540,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Kowtow,wikipedia-stable
540,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%83%D1%82%D0%BE%D1%83,wikipedia-stable
540,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Kowtow,wikipedia-stable
540,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E5%8F%A9%E5%A4%B4,wikipedia-stable
541,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Révérence_(geste),wikipedia-stable
541,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Curtsy,wikipedia-stable
542,en,commons.wikimedia.org,https://commons.wikimedia.org/wiki/Category:Hand_over_heart,wikipedia-stable
544,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Poignée_de_main,wikipedia-stable
544,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Handshake,wikipedia-stable
544,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%BA%D0%BE%D0%BF%D0%BE%D0%B6%D0%B0%D1%82%D0%B8%D0%B5,wikipedia-stable
544,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Aperto%20de%20m%C3%A3o,wikipedia-stable
544,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%A7%D9%81%D8%AD%D8%A9,wikipedia-stable
544,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Apret%C3%B3n%20de%20manos,wikipedia-stable
544,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%8F%A1%E6%89%8B,wikipedia-stable
544,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%AF%D8%B3%D8%AA%20%D8%AF%D8%A7%D8%AF%D9%86,wikipedia-stable
545,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Chapeau#Usage,wikipedia-stable
545,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hat_tip,wikipedia-stable
546,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_militaire,wikipedia-stable
546,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salute,wikipedia-stable
546,ru,ru.wikipedia.org,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B8%D0%BD%D1%81%D0%BA%D0%BE%D0%B5%20%D0%BF%D1%80%D0%B8%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B5,wikipedia-stable
546,pt,pt.wikipedia.org,https://pt.wikipedia.org/wiki/Contin%C3%AAncia,wikipedia-stable
546,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D8%AD%D9%8A%D8%A9%20%D8%B9%D8%B3%D9%83%D8%B1%D9%8A%D8%A9,wikipedia-stable
546,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Saludo%20militar,wikipedia-stable
546,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E6%95%AC%E7%A4%BC,wikipedia-stable
546,fa,fa.wikipedia.org,https://fa.wikipedia.org/wiki/%D8%B3%D9%84%D8%A7%D9%85%20%D9%86%D8%B8%D8%A7%D9%85%DB%8C,wikipedia-stable
547,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_romain,wikipedia-stable
547,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Roman_salute,wikipedia-stable
548,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Rites_et_coutumes_dans_le_scoutisme#Salut_scout,wikipedia-stable
548,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Scout_sign_and_salute,wikipedia-stable
549,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_en_budo,wikipedia-stable
549,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bowing#In_martial_arts,wikipedia-stable
550,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Namasté,wikipedia-stable
550,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Namaste,wikipedia-stable
551,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Wai,wikipedia-stable
551,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thai_greeting,wikipedia-stable
552,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_vulcain,wikipedia-stable
552,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Vulcan_salute,wikipedia-stable
554,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Signe_de_croix,wikipedia-stable
554,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sign_of_the_cross,wikipedia-stable
555,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Prosternation,wikipedia-stable
555,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Prostration,wikipedia-stable
556,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Imposition_des_mains,wikipedia-stable
556,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Laying_on_of_hands,wikipedia-stable
557,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_à_trois_doigts,wikipedia-stable
557,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Three-finger_salute_(Serbian),wikipedia-stable
558,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Salut_fasciste,wikipedia-stable
558,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Nazi_salute,wikipedia-stable
559,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Poing_levé,wikipedia-stable
559,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Raised_fist,wikipedia-stable
561,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hand_clasping,wikipedia-stable
563,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Applaudissement,wikipedia-stable
563,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Applause,wikipedia-stable
563,ar,ar.wikipedia.org,https://ar.wikipedia.org/wiki/%D8%AA%D9%87%D9%84%D9%8A%D9%84%20%28%D8%A7%D8%B3%D8%AA%D8%AD%D8%B3%D8%A7%D9%86%29,wikipedia-stable
564,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Clapping_(applaudissement),wikipedia-stable
564,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Clapping,wikipedia-stable
565,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/High_five,wikipedia-stable
565,en,en.wikipedia.org,https://en.wikipedia.org/wiki/High_five,wikipedia-stable
566,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Pouce_levé,wikipedia-stable
566,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thumb_signal,wikipedia-stable
567,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Standing_ovation,wikipedia-stable
567,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Standing_ovation,wikipedia-stable
568,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Signe_V,wikipedia-stable
568,en,en.wikipedia.org,https://en.wikipedia.org/wiki/V_sign,wikipedia-stable
569,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Se_frotter_les_mains,wikipedia-stable
569,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hand_rubbing,wikipedia-stable
570,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Tendre_le_poing_serr.C3.A9_vers_le_ciel,wikipedia-stable
570,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Raised_fist,wikipedia-stable
572,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Bras_d%27honneur,wikipedia-stable
572,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Bras_d%27honneur,wikipedia-stable
573,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Doigt_d%27honneur,wikipedia-stable
573,en,en.wikipedia.org,https://en.wikipedia.org/wiki/The_finger,wikipedia-stable
574,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Pied_de_nez,wikipedia-stable
574,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thumbing_one%27s_nose,wikipedia-stable
575,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Signe_des_cornes,wikipedia-stable
575,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sign_of_the_horns,wikipedia-stable
576,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Claquer_des_doigts,wikipedia-stable
576,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Finger_snapping,wikipedia-stable
577,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Tourner_ou_frapper_son_index_contre_sa_tempe,wikipedia-stable
577,en,en.wikipedia.org,https://en.wikipedia.org/wiki/List_of_gestures#Single_handed,wikipedia-stable
578,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Oreilles_d.27.C3.A2ne,wikipedia-stable
578,en,en.wiktionary.org,https://en.wiktionary.org/wiki/donkey_ears,wikipedia-stable
579,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Pouce,wikipedia-stable
579,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thumb_signal,wikipedia-stable
581,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Facepalm,wikipedia-stable
581,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Facepalm,wikipedia-stable
582,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Pouce,wikipedia-stable
582,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thumb_twiddling,wikipedia-stable
583,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Serrer_les_poings,wikipedia-stable
584,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Gestuelle_des_doigts_et_des_mains#Mains_port.C3.A9es_au_visage,wikipedia-stable
